震源编号,震源坐标-x,震源坐标-y,震源坐标-z,发震时刻t,台站坐标-x,台站坐标-y,台站坐标-z,台站P波到时,震源-台站传播时间,震源事件文件名
25,525.3639,580.4389,342.0596,0,700,700,217,31.099999,31.099999,source_25
25,525.3639,580.4389,342.0596,0,300,700,217,41.900001,41.900001,source_25
25,525.3639,580.4389,342.0596,0,300,300,217,66.500001,66.500001,source_25
25,525.3639,580.4389,342.0596,0,700,300,217,57.500001,57.500001,source_25
25,525.3639,580.4389,342.0596,0,500,500,100,33.500001,33.500001,source_25
26,481.7863,411.8881,676.8404,0,500,500,900,28.4,28.4,source_26
26,481.7863,411.8881,676.8404,0,783,500,783,53.300001,53.300001,source_26
26,481.7863,411.8881,676.8404,0,500,783,783,67.699999,67.699999,source_26
26,481.7863,411.8881,676.8404,0,217,500,783,43.699998,43.699998,source_26
26,481.7863,411.8881,676.8404,0,500,217,783,23.600001,23.600001,source_26
26,481.7863,411.8881,676.8404,0,900,500,500,86.000003,86.000003,source_26
26,481.7863,411.8881,676.8404,0,700,846,500,99.5,99.5,source_26
26,481.7863,411.8881,676.8404,0,300,846,500,95.600002,95.600002,source_26
26,481.7863,411.8881,676.8404,0,100,500,500,77.600002,77.600002,source_26
26,481.7863,411.8881,676.8404,0,300,154,500,61.099999,61.099999,source_26
26,481.7863,411.8881,676.8404,0,700,154,500,66.500001,66.500001,source_26
26,481.7863,411.8881,676.8404,0,300,300,217,95.299996,95.299996,source_26
26,481.7863,411.8881,676.8404,0,700,300,217,99.5,99.5,source_26
26,481.7863,411.8881,676.8404,0,500,500,100,110.9,110.9,source_26
27,496.9415,558.8897,494.2293,0,500,500,900,68.300001,68.300001,source_27
27,496.9415,558.8897,494.2293,0,783,500,783,68.300001,68.300001,source_27
27,496.9415,558.8897,494.2293,0,500,783,783,59.599999,59.599999,source_27
27,496.9415,558.8897,494.2293,0,217,500,783,67.699999,67.699999,source_27
27,496.9415,558.8897,494.2293,0,500,217,783,77.600002,77.600002,source_27
27,496.9415,558.8897,494.2293,0,900,500,500,80.899999,80.899999,source_27
27,496.9415,558.8897,494.2293,0,700,846,500,68.000004,68.000004,source_27
27,496.9415,558.8897,494.2293,0,300,846,500,66.500001,66.500001,source_27
27,496.9415,558.8897,494.2293,0,100,500,500,80.899999,80.899999,source_27
27,496.9415,558.8897,494.2293,0,300,154,500,90.499997,90.499997,source_27
27,496.9415,558.8897,494.2293,0,700,154,500,90.499997,90.499997,source_27
27,496.9415,558.8897,494.2293,0,700,700,217,58.699999,58.699999,source_27
27,496.9415,558.8897,494.2293,0,300,700,217,58.699999,58.699999,source_27
27,496.9415,558.8897,494.2293,0,300,300,217,72.499998,72.499998,source_27
27,496.9415,558.8897,494.2293,0,700,300,217,73.100001,73.100001,source_27
27,496.9415,558.8897,494.2293,0,500,500,100,65.899998,65.899998,source_27
28,378.0298,511.3252,517.7445,0,500,500,900,69.200002,69.200002,source_28
28,378.0298,511.3252,517.7445,0,783,500,783,86.900003,86.900003,source_28
28,378.0298,511.3252,517.7445,0,500,783,783,67.100003,67.100003,source_28
28,378.0298,511.3252,517.7445,0,217,500,783,46.700001,46.700001,source_28
28,378.0298,511.3252,517.7445,0,500,217,783,72.499998,72.499998,source_28
28,378.0298,511.3252,517.7445,0,900,500,500,107.299998,107.299998,source_28
28,378.0298,511.3252,517.7445,0,700,846,500,96.799999,96.799999,source_28
28,378.0298,511.3252,517.7445,0,300,846,500,70.100002,70.100002,source_28
28,378.0298,511.3252,517.7445,0,100,500,500,52.099999,52.099999,source_28
28,378.0298,511.3252,517.7445,0,300,154,500,75.199999,75.199999,source_28
28,378.0298,511.3252,517.7445,0,700,154,500,100.100003,100.100003,source_28
28,378.0298,511.3252,517.7445,0,700,700,217,85.100003,85.100003,source_28
28,378.0298,511.3252,517.7445,0,300,700,217,61.099999,61.099999,source_28
28,378.0298,511.3252,517.7445,0,300,300,217,61.700001,61.700001,source_28
28,378.0298,511.3252,517.7445,0,700,300,217,86.300001,86.300001,source_28
28,378.0298,511.3252,517.7445,0,500,500,100,76.700002,76.700002,source_28
29,479.3665,478.3399,529.415,0,500,500,900,61.999999,61.999999,source_29
29,479.3665,478.3399,529.415,0,783,500,783,66.500001,66.500001,source_29
29,479.3665,478.3399,529.415,0,500,783,783,66.500001,66.500001,source_29
29,479.3665,478.3399,529.415,0,217,500,783,57.500001,57.500001,source_29
29,479.3665,478.3399,529.415,0,500,217,783,57.500001,57.500001,source_29
29,479.3665,478.3399,529.415,0,900,500,500,85.699998,85.699998,source_29
29,479.3665,478.3399,529.415,0,700,846,500,85.699998,85.699998,source_29
29,479.3665,478.3399,529.415,0,300,846,500,81.500001,81.500001,source_29
29,479.3665,478.3399,529.415,0,100,500,500,75.199999,75.199999,source_29
29,479.3665,478.3399,529.415,0,300,154,500,74.900001,74.900001,source_29
29,479.3665,478.3399,529.415,0,700,154,500,79.999998,79.999998,source_29
29,479.3665,478.3399,529.415,0,700,700,217,75.499997,75.499997,source_29
29,479.3665,478.3399,529.415,0,300,700,217,71.3,71.3,source_29
29,479.3665,478.3399,529.415,0,700,300,217,71.3,71.3,source_29
29,479.3665,478.3399,529.415,0,500,500,100,73.100001,73.100001,source_29
30,554.1443,418.4767,480.6289,0,500,500,900,73.700003,73.700003,source_30
30,554.1443,418.4767,480.6289,0,783,500,783,63.500002,63.500002,source_30
30,554.1443,418.4767,480.6289,0,500,783,783,85.699998,85.699998,source_30
30,554.1443,418.4767,480.6289,0,217,500,783,81.200004,81.200004,source_30
30,554.1443,418.4767,480.6289,0,500,217,783,60.800001,60.800001,source_30
30,554.1443,418.4767,480.6289,0,700,846,500,90.499997,90.499997,source_30
30,554.1443,418.4767,480.6289,0,300,846,500,100.100003,100.100003,source_30
30,554.1443,418.4767,480.6289,0,100,500,500,93.199998,93.199998,source_30
30,554.1443,418.4767,480.6289,0,300,154,500,72.800003,72.800003,source_30
30,554.1443,418.4767,480.6289,0,700,154,500,56.899998,56.899998,source_30
30,554.1443,418.4767,480.6289,0,700,700,217,67.699999,67.699999,source_30
30,554.1443,418.4767,480.6289,0,300,700,217,80.300003,80.300003,source_30
30,554.1443,418.4767,480.6289,0,300,300,217,62.3,62.3,source_30
30,554.1443,418.4767,480.6289,0,700,300,217,47.899999,47.899999,source_30
30,554.1443,418.4767,480.6289,0,500,500,100,65.899998,65.899998,source_30
31,576.613,386.242,551.9654,0,500,500,900,61.999999,61.999999,source_31
31,576.613,386.242,551.9654,0,783,500,783,50.900001,50.900001,source_31
31,576.613,386.242,551.9654,0,500,783,783,83.300002,83.300002,source_31
31,576.613,386.242,551.9654,0,217,500,783,79.700001,79.700001,source_31
31,576.613,386.242,551.9654,0,500,217,783,41.900001,41.900001,source_31
31,576.613,386.242,551.9654,0,900,500,500,56.899998,56.899998,source_31
31,576.613,386.242,551.9654,0,700,846,500,100.699998,100.699998,source_31
31,576.613,386.242,551.9654,0,300,846,500,109.700002,109.700002,source_31
31,576.613,386.242,551.9654,0,100,500,500,104.3,104.3,source_31
31,576.613,386.242,551.9654,0,300,154,500,61.700001,61.700001,source_31
31,576.613,386.242,551.9654,0,700,154,500,37.999999,37.999999,source_31
31,576.613,386.242,551.9654,0,700,700,217,85.699998,85.699998,source_31
31,576.613,386.242,551.9654,0,300,700,217,96.799999,96.799999,source_31
31,576.613,386.242,551.9654,0,300,300,217,80.899999,80.899999,source_31
31,576.613,386.242,551.9654,0,700,300,217,61.099999,61.099999,source_31
31,576.613,386.242,551.9654,0,500,500,100,85.100003,85.100003,source_31
32,576.4897,403.7612,301.1209,0,500,500,900,119.3,119.3,source_32
32,576.4897,403.7612,301.1209,0,783,500,783,101.599999,101.599999,source_32
32,576.4897,403.7612,301.1209,0,217,500,783,118.4,118.4,source_32
32,576.4897,403.7612,301.1209,0,500,217,783,100.400001,100.400001,source_32
32,576.4897,403.7612,301.1209,0,900,500,500,68.000004,68.000004,source_32
32,576.4897,403.7612,301.1209,0,700,846,500,96.500002,96.500002,source_32
32,576.4897,403.7612,301.1209,0,300,846,500,110.299997,110.299997,source_32
32,576.4897,403.7612,301.1209,0,100,500,500,101.300001,101.300001,source_32
32,576.4897,403.7612,301.1209,0,300,154,500,76.700002,76.700002,source_32
32,576.4897,403.7612,301.1209,0,700,154,500,55.100001,55.100001,source_32
32,576.4897,403.7612,301.1209,0,700,700,217,52.4,52.4,source_32
32,576.4897,403.7612,301.1209,0,300,700,217,74.000001,74.000001,source_32
32,576.4897,403.7612,301.1209,0,300,300,217,46.700001,46.700001,source_32
32,576.4897,403.7612,301.1209,0,700,300,217,15.5,15.5,source_32
32,576.4897,403.7612,301.1209,0,500,500,100,28.4,28.4,source_32
33,484.1984,558.8979,576.6027,0,500,500,900,51.199999,51.199999,source_33
33,484.1984,558.8979,576.6027,0,783,500,783,60.800001,60.800001,source_33
33,484.1984,558.8979,576.6027,0,500,783,783,44,44,source_33
33,484.1984,558.8979,576.6027,0,217,500,783,53.9,53.9,source_33
33,484.1984,558.8979,576.6027,0,500,217,783,67.100003,67.100003,source_33
33,484.1984,558.8979,576.6027,0,900,500,500,74.900001,74.900001,source_33
33,484.1984,558.8979,576.6027,0,700,846,500,60.800001,60.800001,source_33
33,484.1984,558.8979,576.6027,0,300,846,500,57.2,57.2,source_33
33,484.1984,558.8979,576.6027,0,100,500,500,67.699999,67.699999,source_33
33,484.1984,558.8979,576.6027,0,300,154,500,80.899999,80.899999,source_33
33,484.1984,558.8979,576.6027,0,700,154,500,95.299996,95.299996,source_33
33,484.1984,558.8979,576.6027,0,700,700,217,76.099999,76.099999,source_33
33,484.1984,558.8979,576.6027,0,300,700,217,73.100001,73.100001,source_33
33,484.1984,558.8979,576.6027,0,300,300,217,82.699999,82.699999,source_33
33,484.1984,558.8979,576.6027,0,700,300,217,85.699998,85.699998,source_33
33,484.1984,558.8979,576.6027,0,500,500,100,85.100003,85.100003,source_33
34,530.0668,441.9273,647.1287,0,500,500,900,34.400001,34.400001,source_34
34,530.0668,441.9273,647.1287,0,783,500,783,42.800002,42.800002,source_34
34,530.0668,441.9273,647.1287,0,500,783,783,62.899999,62.899999,source_34
34,530.0668,441.9273,647.1287,0,217,500,783,57.500001,57.500001,source_34
34,530.0668,441.9273,647.1287,0,500,217,783,35.9,35.9,source_34
34,530.0668,441.9273,647.1287,0,900,500,500,71.3,71.3,source_34
34,530.0668,441.9273,647.1287,0,700,846,500,85.699998,85.699998,source_34
34,530.0668,441.9273,647.1287,0,300,846,500,90.499997,90.499997,source_34
34,530.0668,441.9273,647.1287,0,100,500,500,84.5,84.5,source_34
34,530.0668,441.9273,647.1287,0,300,154,500,68.000004,68.000004,source_34
34,530.0668,441.9273,647.1287,0,700,154,500,61.099999,61.099999,source_34
34,530.0668,441.9273,647.1287,0,700,700,217,95.600002,95.600002,source_34
34,530.0668,441.9273,647.1287,0,300,300,217,94.700001,94.700001,source_34
34,530.0668,441.9273,647.1287,0,500,500,100,101.899996,101.899996,source_34
35,456.518,397.6228,310.7838,0,500,500,900,115.699999,115.699999,source_35
35,456.518,397.6228,310.7838,0,783,500,783,112.099998,112.099998,source_35
35,456.518,397.6228,310.7838,0,500,783,783,119.3,119.3,source_35
35,456.518,397.6228,310.7838,0,217,500,783,104.900002,104.900002,source_35
35,456.518,397.6228,310.7838,0,500,217,783,96.799999,96.799999,source_35
35,456.518,397.6228,310.7838,0,900,500,500,94.099998,94.099998,source_35
35,456.518,397.6228,310.7838,0,700,846,500,105.2,105.2,source_35
35,456.518,397.6228,310.7838,0,300,846,500,99.200003,99.200003,source_35
35,456.518,397.6228,310.7838,0,100,500,500,74.900001,74.900001,source_35
35,456.518,397.6228,310.7838,0,300,154,500,57.2,57.2,source_35
35,456.518,397.6228,310.7838,0,700,154,500,67.699999,67.699999,source_35
35,456.518,397.6228,310.7838,0,700,700,217,70.699997,70.699997,source_35
35,456.518,397.6228,310.7838,0,300,700,217,58.1,58.1,source_35
35,456.518,397.6228,310.7838,0,300,300,217,22.700001,22.700001,source_35
35,456.518,397.6228,310.7838,0,700,300,217,38.3,38.3,source_35
35,456.518,397.6228,310.7838,0,500,500,100,28.7,28.7,source_35
36,493.9396,399.258,503.7631,0,500,500,900,70.4,70.4,source_36
36,493.9396,399.258,503.7631,0,783,500,783,70.100002,70.100002,source_36
36,493.9396,399.258,503.7631,0,500,783,783,84.799998,84.799998,source_36
36,493.9396,399.258,503.7631,0,217,500,783,68.300001,68.300001,source_36
36,493.9396,399.258,503.7631,0,500,217,783,51.199999,51.199999,source_36
36,493.9396,399.258,503.7631,0,900,500,500,248.300001,248.300001,source_36
36,493.9396,399.258,503.7631,0,700,846,500,100.100003,100.100003,source_36
36,493.9396,399.258,503.7631,0,300,846,500,100.100003,100.100003,source_36
36,493.9396,399.258,503.7631,0,100,500,500,247.700006,247.700006,source_36
36,493.9396,399.258,503.7631,0,300,154,500,61.700001,61.700001,source_36
36,493.9396,399.258,503.7631,0,700,154,500,63.500002,63.500002,source_36
36,493.9396,399.258,503.7631,0,700,700,217,80.300003,80.300003,source_36
36,493.9396,399.258,503.7631,0,300,700,217,80.300003,80.300003,source_36
36,493.9396,399.258,503.7631,0,300,300,217,57.500001,57.500001,source_36
36,493.9396,399.258,503.7631,0,700,300,217,61.099999,61.099999,source_36
36,493.9396,399.258,503.7631,0,500,500,100,71.900003,71.900003,source_36
37,395.7498,679.1355,527.1741,0,500,500,900,77.600002,77.600002,source_37
37,395.7498,679.1355,527.1741,0,783,500,783,95.600002,95.600002,source_37
37,395.7498,679.1355,527.1741,0,500,783,783,41.900001,41.900001,source_37
37,395.7498,679.1355,527.1741,0,217,500,783,58.699999,58.699999,source_37
37,395.7498,679.1355,527.1741,0,500,217,783,101.899996,101.899996,source_37
37,395.7498,679.1355,527.1741,0,900,500,500,261.200011,261.200011,source_37
37,395.7498,679.1355,527.1741,0,700,846,500,71.3,71.3,source_37
37,395.7498,679.1355,527.1741,0,300,846,500,18.5,18.5,source_37
37,395.7498,679.1355,527.1741,0,100,500,500,244.399995,244.399995,source_37
37,395.7498,679.1355,527.1741,0,300,154,500,262.100011,262.100011,source_37
37,395.7498,679.1355,527.1741,0,700,700,217,78.500003,78.500003,source_37
37,395.7498,679.1355,527.1741,0,300,700,217,49.1,49.1,source_37
37,395.7498,679.1355,527.1741,0,300,300,217,95.299996,95.299996,source_37
37,395.7498,679.1355,527.1741,0,700,300,217,109.700002,109.700002,source_37
37,395.7498,679.1355,527.1741,0,500,500,100,87.499999,87.499999,source_37
38,416.9858,430.1306,620.5274,0,500,500,900,45.200001,45.200001,source_38
38,416.9858,430.1306,620.5274,0,783,500,783,71.900003,71.900003,source_38
38,416.9858,430.1306,620.5274,0,500,783,783,68.899997,68.899997,source_38
38,416.9858,430.1306,620.5274,0,217,500,783,35.9,35.9,source_38
38,416.9858,430.1306,620.5274,0,500,217,783,39.2,39.2,source_38
38,416.9858,430.1306,620.5274,0,900,500,500,94.099998,94.099998,source_38
38,416.9858,430.1306,620.5274,0,700,846,500,95.600002,95.600002,source_38
38,416.9858,430.1306,620.5274,0,300,846,500,80.899999,80.899999,source_38
38,416.9858,430.1306,620.5274,0,100,500,500,57.2,57.2,source_38
38,416.9858,430.1306,620.5274,0,300,154,500,48.500001,48.500001,source_38
38,416.9858,430.1306,620.5274,0,700,154,500,72.800003,72.800003,source_38
38,416.9858,430.1306,620.5274,0,300,700,217,90.499997,90.499997,source_38
38,416.9858,430.1306,620.5274,0,300,300,217,77.9,77.9,source_38
38,416.9858,430.1306,620.5274,0,500,500,100,95.600002,95.600002,source_38
39,524.5179,569.5824,319.6909,0,500,500,900,110.9,110.9,source_39
39,524.5179,569.5824,319.6909,0,783,500,783,101.300001,101.300001,source_39
39,524.5179,569.5824,319.6909,0,500,783,783,97.099997,97.099997,source_39
39,524.5179,569.5824,319.6909,0,217,500,783,104.900002,104.900002,source_39
39,524.5179,569.5824,319.6909,0,900,500,500,76.399997,76.399997,source_39
39,524.5179,569.5824,319.6909,0,700,846,500,63.199997,63.199997,source_39
39,524.5179,569.5824,319.6909,0,300,846,500,70.100002,70.100002,source_39
39,524.5179,569.5824,319.6909,0,100,500,500,86.900003,86.900003,source_39
39,524.5179,569.5824,319.6909,0,300,154,500,96.500002,96.500002,source_39
39,524.5179,569.5824,319.6909,0,700,154,500,90.800002,90.800002,source_39
39,524.5179,569.5824,319.6909,0,700,700,217,28.7,28.7,source_39
39,524.5179,569.5824,319.6909,0,300,700,217,39.2,39.2,source_39
39,524.5179,569.5824,319.6909,0,300,300,217,61.099999,61.099999,source_39
39,524.5179,569.5824,319.6909,0,700,300,217,52.700002,52.700002,source_39
39,524.5179,569.5824,319.6909,0,500,500,100,27.5,27.5,source_39
40,672.0681,531.6646,560.514,0,500,500,900,65.899998,65.899998,source_40
40,672.0681,531.6646,560.514,0,783,500,783,32.299999,32.299999,source_40
40,672.0681,531.6646,560.514,0,500,783,783,63.500002,63.500002,source_40
40,672.0681,531.6646,560.514,0,217,500,783,96.500002,96.500002,source_40
40,672.0681,531.6646,560.514,0,500,217,783,76.399997,76.399997,source_40
40,672.0681,531.6646,560.514,0,900,500,500,29.300001,29.300001,source_40
40,672.0681,531.6646,560.514,0,700,846,500,52.099999,52.099999,source_40
40,672.0681,531.6646,560.514,0,300,846,500,104.900002,104.900002,source_40
40,672.0681,531.6646,560.514,0,100,500,500,120.800003,120.800003,source_40
40,672.0681,531.6646,560.514,0,300,154,500,114.500001,114.500001,source_40
40,672.0681,531.6646,560.514,0,700,154,500,66.500001,66.500001,source_40
40,672.0681,531.6646,560.514,0,700,700,217,66.500001,66.500001,source_40
40,672.0681,531.6646,560.514,0,300,700,217,99.5,99.5,source_40
40,672.0681,531.6646,560.514,0,300,300,217,104.900002,104.900002,source_40
40,672.0681,531.6646,560.514,0,700,300,217,73.100001,73.100001,source_40
40,672.0681,531.6646,560.514,0,500,500,100,92.299998,92.299998,source_40
41,446.0161,607.4133,383.4232,0,500,500,900,98.899998,98.899998,source_41
41,446.0161,607.4133,383.4232,0,783,500,783,99.200003,99.200003,source_41
41,446.0161,607.4133,383.4232,0,500,783,783,79.999998,79.999998,source_41
41,446.0161,607.4133,383.4232,0,217,500,783,86.300001,86.300001,source_41
41,446.0161,607.4133,383.4232,0,900,500,500,101.899996,101.899996,source_41
41,446.0161,607.4133,383.4232,0,700,846,500,61.999999,61.999999,source_41
41,446.0161,607.4133,383.4232,0,300,846,500,46.399999,46.399999,source_41
41,446.0161,607.4133,383.4232,0,100,500,500,66.500001,66.500001,source_41
41,446.0161,607.4133,383.4232,0,700,154,500,109.700002,109.700002,source_41
41,446.0161,607.4133,383.4232,0,700,700,217,48.500001,48.500001,source_41
41,446.0161,607.4133,383.4232,0,300,700,217,28.7,28.7,source_41
41,446.0161,607.4133,383.4232,0,300,300,217,63.500002,63.500002,source_41
41,446.0161,607.4133,383.4232,0,700,300,217,77.299997,77.299997,source_41
41,446.0161,607.4133,383.4232,0,500,500,100,46.399999,46.399999,source_41
42,431.1637,531.4164,500.1181,0,500,500,900,68.000004,68.000004,source_42
42,431.1637,531.4164,500.1181,0,783,500,783,78.8,78.8,source_42
42,431.1637,531.4164,500.1181,0,500,783,783,61.999999,61.999999,source_42
42,431.1637,531.4164,500.1181,0,217,500,783,57.500001,57.500001,source_42
42,431.1637,531.4164,500.1181,0,500,217,783,71.3,71.3,source_42
42,431.1637,531.4164,500.1181,0,900,500,500,42.199999,42.199999,source_42
42,431.1637,531.4164,500.1181,0,700,846,500,32.600001,32.600001,source_42
42,431.1637,531.4164,500.1181,0,300,846,500,13.4,13.4,source_42
42,431.1637,531.4164,500.1181,0,100,500,500,238.100007,238.100007,source_42
42,431.1637,531.4164,500.1181,0,300,154,500,27.799999,27.799999,source_42
42,431.1637,531.4164,500.1181,0,700,154,500,41.299999,41.299999,source_42
42,431.1637,531.4164,500.1181,0,700,700,217,71.900003,71.900003,source_42
42,431.1637,531.4164,500.1181,0,300,700,217,55.100001,55.100001,source_42
42,431.1637,531.4164,500.1181,0,300,300,217,63.500002,63.500002,source_42
